node_name,is_oncogene,is_fusion,is_TSG,is_cancer_protein
ENSP00000463287,False,False,False,False
ENSP00000220966,False,False,False,False
ENSP00000378710,False,False,False,True
ENSP00000494360,False,False,False,False
ENSP00000336762,False,False,False,False
ENSP00000295201,False,False,False,False
ENSP00000323967,False,False,True,True
ENSP00000333821,False,False,False,False
ENSP00000340474,False,False,False,False
ENSP00000263339,False,False,False,False
ENSP00000377561,False,False,False,False
ENSP00000379057,False,False,False,False
ENSP00000323068,False,False,False,False
ENSP00000217173,False,False,False,False
ENSP00000370607,False,False,False,False
ENSP00000342114,False,False,False,False
ENSP00000384169,False,False,True,True
ENSP00000384621,False,False,False,False
ENSP00000482613,False,False,False,False
ENSP00000326948,False,False,False,False
ENSP00000379011,False,False,False,False
ENSP00000419153,False,False,False,False
ENSP00000307449,False,False,False,False
ENSP00000358358,False,False,False,False
ENSP00000270722,True,True,False,True
ENSP00000273153,False,False,False,False
ENSP00000326652,False,False,False,False
ENSP00000327608,False,False,False,False
ENSP00000369017,False,False,False,False
ENSP00000369545,False,False,False,False
ENSP00000373277,False,False,False,False
ENSP00000261866,False,False,False,False
ENSP00000263736,False,False,False,False
ENSP00000282382,False,False,False,False
ENSP00000355192,False,False,False,False
ENSP00000381911,False,False,False,False
ENSP00000398778,False,False,False,False
ENSP00000329684,False,False,False,False
ENSP00000291592,False,False,False,False
ENSP00000263960,False,False,False,False
ENSP00000368666,False,False,False,False
ENSP00000223864,False,False,False,False
ENSP00000270517,False,False,False,False
ENSP00000414237,False,False,False,False
ENSP00000318956,False,False,False,False
ENSP00000228463,False,False,False,False
ENSP00000321386,False,False,False,False
ENSP00000250263,False,False,False,False
ENSP00000376609,False,False,False,False
ENSP00000369857,False,False,False,False
ENSP00000450540,False,False,False,False
ENSP00000380184,False,False,False,False
ENSP00000468232,False,False,False,False
ENSP00000438248,False,False,False,False
ENSP00000276689,False,False,False,False
ENSP00000327191,False,False,False,False
ENSP00000222139,False,False,False,False
ENSP00000370849,False,False,False,False
ENSP00000368264,False,False,False,False
ENSP00000420161,False,False,False,False
ENSP00000232766,False,False,False,False
ENSP00000298527,False,False,False,False
ENSP00000329757,False,False,False,False
ENSP00000489733,False,False,False,False
ENSP00000391088,False,False,False,False
ENSP00000261636,False,False,False,False
ENSP00000463058,False,False,False,False
ENSP00000225792,True,True,False,True
ENSP00000293303,False,False,False,False
ENSP00000347188,False,False,False,False
ENSP00000396918,False,False,False,False
ENSP00000318607,False,False,False,False
ENSP00000357778,False,False,False,False
ENSP00000463159,False,False,False,False
ENSP00000325018,False,False,False,False
ENSP00000256343,False,False,False,False
ENSP00000417901,False,True,False,True
ENSP00000254286,False,False,False,False
ENSP00000442786,False,False,False,False
ENSP00000271308,False,False,False,False
ENSP00000246166,False,False,False,False
ENSP00000248572,False,False,False,False
ENSP00000362566,False,False,False,False
ENSP00000489685,False,False,False,False
ENSP00000494384,False,False,False,False
ENSP00000466967,False,False,False,False
ENSP00000381185,True,True,False,True
ENSP00000264108,False,False,False,False
ENSP00000271452,False,False,False,False
ENSP00000346886,False,False,False,False
ENSP00000465638,False,False,False,False
ENSP00000362080,False,False,False,False
ENSP00000229238,False,False,False,False
ENSP00000350295,False,False,False,False
ENSP00000253754,False,False,False,False
ENSP00000352447,False,False,False,False
ENSP00000362570,False,False,False,False
ENSP00000360210,False,False,False,False
ENSP00000364814,False,False,False,False
ENSP00000386856,False,False,False,False
ENSP00000216180,False,False,False,False
ENSP00000261609,False,False,False,False
ENSP00000360874,False,False,False,False
ENSP00000367384,False,False,False,False
ENSP00000379512,False,False,False,False
ENSP00000416662,False,False,False,False
ENSP00000347730,False,False,False,False
ENSP00000345494,False,False,False,False
ENSP00000363136,False,False,False,False
ENSP00000258302,False,False,False,False
ENSP00000328069,False,False,False,False
ENSP00000322408,False,False,False,False
ENSP00000376035,False,False,False,False
ENSP00000384081,False,False,False,False
ENSP00000356702,False,False,False,False
ENSP00000363023,False,False,False,False
ENSP00000493389,False,False,False,False
ENSP00000423391,False,False,False,False
ENSP00000308591,False,False,False,False
ENSP00000333266,False,False,False,False
ENSP00000498374,False,False,False,False
ENSP00000369887,False,False,False,False
ENSP00000433816,False,False,False,False
ENSP00000443988,False,False,False,False
ENSP00000426948,False,False,False,False
ENSP00000352956,False,False,False,False
ENSP00000361373,False,False,False,False
ENSP00000334564,False,False,False,False
ENSP00000344741,False,False,False,False
ENSP00000460825,False,False,False,False
ENSP00000315602,False,False,False,False
ENSP00000341805,False,False,False,False
ENSP00000398629,False,False,False,False
ENSP00000361811,False,False,False,False
ENSP00000400533,False,False,False,False
ENSP00000240423,False,False,False,False
ENSP00000278314,False,False,False,False
ENSP00000295746,False,False,False,False
ENSP00000299565,False,False,False,False
ENSP00000481380,False,False,False,False
ENSP00000260682,False,False,False,False
ENSP00000413575,False,False,False,False
ENSP00000262394,False,False,False,False
ENSP00000349259,False,False,False,False
ENSP00000354040,False,False,False,False
ENSP00000367872,False,False,False,False
ENSP00000296859,False,False,False,False
ENSP00000409107,False,False,False,False
ENSP00000418259,False,False,False,False
ENSP00000298690,False,False,False,False
ENSP00000401888,True,True,False,True
ENSP00000356385,False,False,False,False
ENSP00000240499,False,False,False,False
ENSP00000296098,False,False,False,False
ENSP00000326128,False,False,True,True
ENSP00000356395,False,False,False,False
ENSP00000293872,False,False,False,False
ENSP00000324920,False,False,False,False
ENSP00000301327,False,False,False,False
ENSP00000361363,False,False,False,False
ENSP00000257552,False,False,False,False
ENSP00000327506,False,False,False,False
ENSP00000368959,False,False,False,False
ENSP00000321874,False,False,False,False
ENSP00000423563,False,False,False,False
ENSP00000385450,False,False,False,False
ENSP00000275517,False,False,False,False
ENSP00000365042,False,False,False,False
ENSP00000337852,False,False,False,False
ENSP00000355028,False,False,False,False
ENSP00000261884,False,False,False,False
ENSP00000260126,False,False,False,False
ENSP00000252015,False,False,False,False
ENSP00000438264,False,False,False,False
ENSP00000351614,False,False,False,False
ENSP00000365861,False,False,False,False
ENSP00000356430,False,False,False,False
ENSP00000324856,False,False,True,True
ENSP00000332164,False,False,False,False
ENSP00000417182,False,False,False,False
ENSP00000358718,False,False,False,False
ENSP00000437464,False,False,False,False
ENSP00000362330,False,False,False,False
ENSP00000490187,False,False,False,False
ENSP00000311687,False,False,False,False
ENSP00000409279,False,False,False,False
ENSP00000264039,False,False,False,False
ENSP00000267812,False,False,False,False
ENSP00000320634,False,False,False,False
ENSP00000335481,False,False,False,False
ENSP00000390232,False,False,False,False
ENSP00000357453,False,False,False,False
ENSP00000271417,False,False,False,False
ENSP00000480524,False,False,False,False
ENSP00000345464,False,False,False,False
ENSP00000299626,False,False,False,False
ENSP00000269878,False,False,False,False
ENSP00000359297,False,False,False,False
ENSP00000282538,False,False,False,False
ENSP00000255108,False,False,False,False
ENSP00000342924,False,False,False,False
ENSP00000314776,False,False,False,False
ENSP00000304229,False,False,False,False
ENSP00000498784,False,False,False,False
ENSP00000431748,False,False,False,False
ENSP00000245907,False,False,False,False
ENSP00000261733,False,True,False,True
ENSP00000306776,False,False,False,False
ENSP00000317431,False,False,False,False
ENSP00000303550,False,False,False,False
ENSP00000215781,False,False,False,False
ENSP00000316454,False,False,False,False
ENSP00000320885,False,False,False,False
ENSP00000310015,False,False,False,False
ENSP00000354451,False,False,False,False
ENSP00000359305,False,False,False,False
ENSP00000409225,False,False,False,False
ENSP00000254719,False,False,False,False
ENSP00000313034,False,False,False,False
ENSP00000358723,False,False,False,False
ENSP00000452245,False,False,False,False
ENSP00000478771,False,False,False,False
ENSP00000395793,False,False,False,False
ENSP00000271555,False,False,False,False
ENSP00000257181,False,False,False,False
ENSP00000355609,False,False,False,False
ENSP00000476792,False,False,False,False
ENSP00000263726,False,False,False,False
ENSP00000477344,False,False,False,False
ENSP00000285873,False,False,False,False
ENSP00000429018,False,False,False,False
ENSP00000369162,False,False,False,False
ENSP00000376269,False,False,False,False
ENSP00000298440,False,False,False,False
ENSP00000310216,False,False,False,False
ENSP00000313172,False,False,False,False
ENSP00000312224,False,False,False,False
ENSP00000388183,False,False,False,False
ENSP00000358147,False,False,False,False
ENSP00000454322,False,False,False,False
ENSP00000326570,False,False,False,False
ENSP00000304004,False,False,False,False
ENSP00000344865,False,False,False,False
ENSP00000362395,False,False,False,False
ENSP00000432886,False,False,False,False
ENSP00000283109,False,False,False,False
ENSP00000329318,False,False,False,False
ENSP00000368304,False,False,False,False
ENSP00000499232,False,False,False,False
ENSP00000262319,False,False,False,False
ENSP00000308820,False,False,False,False
ENSP00000323280,False,False,False,False
ENSP00000344411,False,False,False,False
ENSP00000204566,False,False,False,False
ENSP00000346027,False,False,False,False
ENSP00000256707,False,False,False,False
ENSP00000173229,False,False,False,False
ENSP00000348775,False,False,False,False
ENSP00000381577,False,False,False,False
ENSP00000388620,False,False,False,False
ENSP00000326022,False,False,False,False
ENSP00000395294,False,False,False,False
ENSP00000261438,False,False,False,False
ENSP00000314709,False,False,False,False
ENSP00000354912,False,False,False,False
ENSP00000339340,False,False,False,False
ENSP00000359375,False,False,False,False
ENSP00000385834,False,False,False,False
ENSP00000223129,False,False,False,False
ENSP00000280295,False,False,False,False
ENSP00000482639,False,False,False,False
ENSP00000225430,False,False,False,False
ENSP00000359393,False,False,False,False
ENSP00000325285,False,False,False,False
ENSP00000371927,False,False,False,False
ENSP00000301050,False,False,False,False
ENSP00000421863,False,False,False,False
ENSP00000257312,False,False,False,False
ENSP00000320658,False,False,False,False
ENSP00000343242,False,False,False,False
ENSP00000363389,False,False,False,False
ENSP00000295640,False,False,False,False
ENSP00000340243,False,False,False,False
ENSP00000270642,False,False,False,False
ENSP00000370021,False,False,False,False
ENSP00000364235,False,False,False,False
ENSP00000380061,False,False,False,False
ENSP00000361446,False,False,False,False
ENSP00000496268,False,False,False,False
ENSP00000238823,False,False,False,False
ENSP00000268616,False,False,False,False
ENSP00000324573,False,False,False,False
ENSP00000478927,False,False,False,False
ENSP00000243938,False,False,False,False
ENSP00000289902,False,False,False,False
ENSP00000365782,False,False,False,False
ENSP00000261921,False,False,False,False
ENSP00000470652,False,False,False,False
ENSP00000324598,False,False,False,False
ENSP00000331727,False,False,False,False
ENSP00000334998,False,False,False,False
ENSP00000449404,False,False,False,False
ENSP00000219204,False,False,False,False
ENSP00000485484,False,False,False,False
ENSP00000358541,False,False,False,False
ENSP00000364263,False,False,False,False
ENSP00000381206,False,False,False,False
ENSP00000303356,False,False,False,False
ENSP00000360672,False,False,False,False
ENSP00000348442,False,False,False,False
ENSP00000384347,False,False,False,False
ENSP00000485259,False,False,False,False
ENSP00000362255,False,False,False,False
ENSP00000365016,False,False,False,False
ENSP00000444810,False,False,False,False
ENSP00000357737,False,False,False,False
ENSP00000298295,False,False,False,False
ENSP00000369757,False,False,False,False
ENSP00000340505,False,False,False,False
ENSP00000363255,False,False,False,False
ENSP00000237822,False,False,False,False
ENSP00000223357,False,False,False,False
ENSP00000379721,True,False,False,True
ENSP00000358496,False,False,False,False
ENSP00000400391,False,False,False,False
ENSP00000299432,False,False,False,False
ENSP00000383456,False,False,False,False
ENSP00000006777,False,False,False,False
ENSP00000359160,False,False,False,False
ENSP00000219244,False,False,False,False
ENSP00000448047,False,False,False,False
ENSP00000394791,False,False,False,False
ENSP00000223364,False,False,False,False
ENSP00000493594,False,False,False,False
ENSP00000313243,False,False,False,False
ENSP00000378360,False,False,False,False
ENSP00000264977,False,False,False,False
ENSP00000426255,False,False,False,False
ENSP00000357645,False,False,False,False
ENSP00000347896,False,False,False,False
ENSP00000273859,False,False,False,False
ENSP00000262971,False,False,False,False
ENSP00000348206,False,False,False,False
ENSP00000339017,False,False,False,False
ENSP00000376307,False,False,False,False
ENSP00000363868,False,False,False,False
ENSP00000398124,False,False,False,False
ENSP00000436679,False,False,False,False
ENSP00000356946,False,False,False,False
ENSP00000234798,False,False,False,False
ENSP00000363064,False,False,False,False
ENSP00000367230,False,False,False,False
ENSP00000432692,False,False,False,False
ENSP00000374562,False,False,False,False
ENSP00000388744,False,False,False,False
ENSP00000462729,False,False,False,False
ENSP00000495986,False,False,False,False
ENSP00000315664,False,False,False,False
ENSP00000421566,False,False,False,False
ENSP00000283148,False,False,False,False
ENSP00000262198,False,False,False,False
ENSP00000480821,False,False,False,False
ENSP00000317891,False,False,False,False
ENSP00000339804,False,False,False,False
ENSP00000286574,False,True,True,True
ENSP00000362139,False,False,False,False
ENSP00000378400,False,False,False,False
ENSP00000369960,False,False,False,False
ENSP00000499074,False,False,False,False
ENSP00000220669,False,False,False,False
ENSP00000383986,False,False,False,False
ENSP00000384651,False,False,False,False
ENSP00000252542,False,False,False,False
ENSP00000325775,False,False,False,False
ENSP00000259467,False,False,False,False
ENSP00000237380,False,False,False,False
ENSP00000316940,False,False,False,False
ENSP00000265080,False,False,False,False
ENSP00000334798,False,False,False,False
ENSP00000278243,False,False,False,False
ENSP00000470176,False,False,False,False
ENSP00000498875,False,False,False,False
ENSP00000411032,False,False,False,False
ENSP00000054666,False,False,False,False
ENSP00000269346,False,False,False,False
ENSP00000387176,False,False,False,False
ENSP00000434412,False,False,False,False
ENSP00000484903,False,False,False,False
ENSP00000489236,False,False,False,False
ENSP00000377494,False,False,False,False
ENSP00000268231,False,False,False,False
ENSP00000269187,False,False,False,False
ENSP00000353846,False,False,False,False
ENSP00000339577,False,False,False,False
ENSP00000385751,False,False,False,False
ENSP00000006526,False,False,False,False
ENSP00000261700,False,False,False,False
ENSP00000343966,False,False,False,False
ENSP00000302216,False,False,False,False
ENSP00000228945,False,False,False,False
ENSP00000366007,False,False,False,False
ENSP00000278319,False,False,False,False
ENSP00000259711,False,False,False,False
ENSP00000238112,False,False,False,False
ENSP00000262613,False,False,False,False
ENSP00000272452,False,False,False,False
ENSP00000483631,False,False,False,False
ENSP00000491215,False,False,False,False
ENSP00000482950,False,False,False,False
ENSP00000498700,False,False,False,False
ENSP00000350937,False,False,False,False
ENSP00000380081,False,False,False,False
ENSP00000383003,False,False,False,False
ENSP00000362656,False,False,False,False
ENSP00000493031,False,False,False,False
ENSP00000264436,False,False,False,False
ENSP00000349252,False,False,False,False
ENSP00000428646,False,False,False,False
ENSP00000281806,False,False,False,False
ENSP00000325958,False,False,False,False
ENSP00000462172,False,False,False,False
ENSP00000341680,False,False,False,False
ENSP00000355719,False,False,False,False
ENSP00000359049,False,False,False,False
ENSP00000265260,False,False,False,False
ENSP00000366161,False,False,False,False
ENSP00000243578,False,False,False,False
ENSP00000248706,False,False,False,False
ENSP00000357547,False,False,False,False
ENSP00000340299,False,False,False,False
ENSP00000432511,True,False,False,True
ENSP00000466072,False,False,False,False
ENSP00000263277,False,False,False,False
ENSP00000337133,False,False,False,False
ENSP00000390331,False,False,False,False
ENSP00000343129,False,False,False,False
ENSP00000355966,False,False,False,False
ENSP00000482705,False,False,False,False
ENSP00000254661,False,False,False,False
ENSP00000270235,False,False,False,False
ENSP00000479664,False,False,False,False
ENSP00000312987,False,False,False,False
ENSP00000229395,False,False,False,False
ENSP00000421280,False,False,False,False
ENSP00000361755,False,False,False,False
ENSP00000170168,False,False,False,False
ENSP00000317743,False,False,False,False
ENSP00000351318,False,False,False,False
ENSP00000419446,False,False,False,False
ENSP00000411198,False,False,False,False
ENSP00000341905,False,False,False,False
ENSP00000305107,False,False,False,False
ENSP00000272203,False,False,False,False
ENSP00000400223,False,False,False,False
ENSP00000454012,False,False,False,False
ENSP00000478591,False,False,False,False
ENSP00000354972,False,False,False,False
ENSP00000380702,False,False,False,False
ENSP00000466214,False,False,False,False
ENSP00000356984,False,False,False,False
ENSP00000462046,False,False,False,False
ENSP00000477213,False,False,False,False
ENSP00000370299,False,False,False,False
ENSP00000290943,False,False,False,False
ENSP00000489748,False,False,False,False
ENSP00000407301,False,False,False,False
ENSP00000467931,False,False,False,False
ENSP00000327025,False,False,False,False
ENSP00000441954,False,False,False,False
ENSP00000357118,False,False,False,False
ENSP00000260113,False,False,False,False
ENSP00000379294,False,False,False,False
ENSP00000449328,False,False,False,False
ENSP00000362058,False,False,False,False
ENSP00000421686,False,False,False,False
ENSP00000295900,False,False,False,False
ENSP00000261854,False,False,False,False
ENSP00000254765,False,False,False,False
ENSP00000279783,False,False,False,False
ENSP00000477653,False,False,False,False
ENSP00000346414,False,False,False,False
ENSP00000346634,False,True,False,True
ENSP00000254940,False,False,False,False
ENSP00000293414,False,False,False,False
ENSP00000311825,False,False,False,False
ENSP00000413720,False,False,False,False
ENSP00000252593,False,False,False,False
ENSP00000313833,False,False,False,False
ENSP00000259963,False,False,False,False
ENSP00000335620,False,False,False,False
ENSP00000484658,False,False,False,False
ENSP00000246747,False,False,False,False
ENSP00000304139,False,False,False,False
ENSP00000340796,False,False,False,False
ENSP00000417214,False,False,False,False
ENSP00000262498,False,False,False,False
ENSP00000393835,False,False,False,False
ENSP00000368538,False,False,False,False
ENSP00000346509,False,False,False,False
ENSP00000497483,False,False,False,False
ENSP00000367655,False,False,False,False
ENSP00000368964,False,False,False,False
ENSP00000228251,False,False,False,False
ENSP00000263390,False,False,False,False
ENSP00000295633,False,False,False,False
ENSP00000405969,False,False,False,False
ENSP00000464006,False,False,False,False
ENSP00000384164,False,False,False,False
ENSP00000499300,False,False,False,False
ENSP00000386143,False,False,False,False
ENSP00000251363,False,False,False,False
ENSP00000268182,False,False,False,False
ENSP00000307411,True,True,False,True
ENSP00000276816,False,False,False,False
ENSP00000262659,False,False,False,False
ENSP00000263579,False,False,False,False
ENSP00000388996,False,False,False,False
ENSP00000459799,False,False,False,False
ENSP00000259030,False,False,False,False
ENSP00000335675,False,False,False,False
ENSP00000260184,False,False,False,False
ENSP00000400906,False,False,False,False
ENSP00000263798,False,False,False,False
ENSP00000402797,False,False,False,False
ENSP00000266771,False,False,False,False
ENSP00000357876,False,False,False,False
ENSP00000400168,False,False,False,False
ENSP00000242067,False,False,False,False
ENSP00000368215,False,False,False,False
ENSP00000254323,False,False,False,False
ENSP00000485238,False,False,False,False
ENSP00000470538,False,False,False,False
ENSP00000296233,False,False,False,False
ENSP00000355751,False,False,False,False
ENSP00000336687,False,False,False,False
ENSP00000294725,False,False,False,False
ENSP00000344233,False,False,False,False
ENSP00000362618,False,False,False,False
ENSP00000377086,False,False,False,False
ENSP00000479536,False,False,False,False
ENSP00000265195,False,False,False,False
ENSP00000245479,False,False,False,False
ENSP00000379898,False,False,False,False
ENSP00000252011,False,False,False,False
ENSP00000351159,False,False,True,True
ENSP00000263196,False,False,False,False
ENSP00000384222,False,False,False,False
ENSP00000323516,False,False,False,False
ENSP00000350848,False,False,False,False
ENSP00000369907,False,False,False,False
ENSP00000416037,False,False,False,False
ENSP00000358092,False,False,True,True
ENSP00000367429,False,False,False,False
ENSP00000335595,False,False,False,False
ENSP00000300086,False,False,False,False
ENSP00000284476,False,False,False,False
ENSP00000359095,False,False,False,False
ENSP00000366182,False,False,False,False
ENSP00000358965,False,False,False,False
ENSP00000290271,False,False,False,False
ENSP00000408410,False,False,False,False
ENSP00000291554,False,False,False,False
ENSP00000419945,False,False,False,False
ENSP00000328983,False,False,False,False
ENSP00000490292,False,False,False,False
ENSP00000319170,False,False,False,False
ENSP00000316054,False,False,False,False
ENSP00000253193,False,False,False,False
ENSP00000263464,True,True,True,True
ENSP00000341942,False,False,False,False
ENSP00000346802,False,False,False,False
ENSP00000358464,False,False,False,False
ENSP00000360054,False,False,False,False
ENSP00000402723,False,False,False,False
ENSP00000312706,False,False,False,False
ENSP00000250024,False,False,False,False
ENSP00000357297,False,False,False,False
ENSP00000406970,False,False,False,False
ENSP00000481314,False,False,False,False
ENSP00000347088,False,False,False,False
ENSP00000391227,False,False,False,False
ENSP00000450895,False,False,False,False
ENSP00000278865,False,False,False,False
ENSP00000490264,False,False,False,False
ENSP00000381488,False,False,False,False
ENSP00000321971,False,False,False,False
ENSP00000440365,False,False,False,False
ENSP00000239906,False,False,False,False
ENSP00000325690,False,False,False,False
ENSP00000355428,False,False,False,False
ENSP00000378198,False,False,False,False
ENSP00000479679,False,False,False,False
ENSP00000321951,False,False,False,False
ENSP00000371638,False,False,False,False
ENSP00000472305,False,False,False,False
ENSP00000421592,False,False,False,False
ENSP00000355517,False,False,False,False
ENSP00000256646,True,False,True,True
ENSP00000330098,False,False,False,False
ENSP00000313422,False,False,False,False
ENSP00000306682,True,False,False,True
ENSP00000308351,False,False,False,False
ENSP00000222567,False,False,False,False
ENSP00000313752,False,False,False,False
ENSP00000390423,False,False,False,False
ENSP00000361777,True,True,False,True
ENSP00000355299,False,False,False,False
ENSP00000392906,False,False,False,False
ENSP00000278601,False,False,False,False
ENSP00000431049,False,False,False,False
ENSP00000262158,False,False,False,False
ENSP00000493343,False,False,False,False
ENSP00000395461,False,False,False,False
ENSP00000261015,False,False,False,False
ENSP00000480322,False,False,False,False
ENSP00000284818,False,False,False,False
ENSP00000490336,False,False,False,False
ENSP00000299727,False,False,False,False
ENSP00000350547,False,False,False,False
ENSP00000326581,False,False,False,False
ENSP00000480703,False,False,False,False
ENSP00000337598,False,False,False,False
ENSP00000347591,False,False,False,False
ENSP00000290913,False,False,False,False
ENSP00000350708,False,False,False,False
ENSP00000420009,False,False,False,False
ENSP00000492963,False,False,False,False
ENSP00000495563,False,False,False,False
ENSP00000247933,False,False,False,False
ENSP00000366934,False,False,False,False
ENSP00000371419,False,False,False,False
ENSP00000404079,False,False,False,False
ENSP00000254900,False,False,False,False
ENSP00000466363,False,False,False,False
ENSP00000385848,False,False,False,False
ENSP00000368592,False,False,False,False
ENSP00000016913,False,False,False,False
ENSP00000446917,False,False,False,False
ENSP00000349324,False,False,False,False
ENSP00000494480,False,False,False,False
ENSP00000378050,False,False,False,False
ENSP00000365272,False,False,False,False
ENSP00000256443,False,False,False,False
ENSP00000352882,False,False,False,False
ENSP00000329403,False,False,False,False
ENSP00000378563,False,False,False,False
ENSP00000401907,False,False,False,False
ENSP00000385749,False,False,False,False
ENSP00000302811,False,False,False,False
ENSP00000353785,False,False,False,False
ENSP00000498797,False,False,False,False
ENSP00000354850,False,False,False,False
ENSP00000385927,False,False,False,False
ENSP00000286639,False,False,False,False
ENSP00000229030,False,False,False,False
ENSP00000262094,False,False,False,False
ENSP00000350132,False,False,False,False
ENSP00000365663,False,False,False,False
ENSP00000375151,False,False,False,False
ENSP00000393098,False,False,False,False
ENSP00000430493,False,False,False,False
ENSP00000481994,False,False,False,False
ENSP00000351206,False,False,False,False
ENSP00000300057,False,False,False,False
ENSP00000496010,False,False,False,False
ENSP00000274353,False,False,False,False
ENSP00000299088,False,False,False,False
ENSP00000309751,False,False,False,False
ENSP00000328968,False,False,False,False
ENSP00000340494,False,False,False,False
ENSP00000354901,False,False,False,False
ENSP00000401678,False,False,False,False
ENSP00000412388,False,False,False,False
ENSP00000425631,False,False,False,False
ENSP00000482306,False,False,False,False
ENSP00000419665,False,False,False,False
ENSP00000258383,False,False,False,False
ENSP00000265000,False,False,False,False
ENSP00000306999,False,False,False,False
ENSP00000363641,False,False,False,False
ENSP00000499466,False,False,False,False
ENSP00000307959,False,False,False,False
ENSP00000303769,False,False,False,False
ENSP00000351273,False,False,True,True
ENSP00000362935,False,False,False,False
ENSP00000308938,False,False,False,False
ENSP00000492874,False,False,False,False
ENSP00000379472,False,False,False,False
ENSP00000401946,False,False,False,False
ENSP00000317468,False,False,False,False
ENSP00000439402,False,False,False,False
ENSP00000267339,False,False,False,False
ENSP00000311336,False,False,False,False
ENSP00000317257,False,False,False,False
ENSP00000330442,False,False,False,False
ENSP00000427687,False,False,False,False
ENSP00000296142,False,False,False,False
ENSP00000362674,False,False,False,False
ENSP00000262457,False,False,False,False
ENSP00000296736,False,False,False,False
ENSP00000369558,False,False,False,False
ENSP00000393154,False,False,False,False
ENSP00000265271,False,False,False,False
ENSP00000398083,False,False,False,False
ENSP00000446205,False,False,False,False
ENSP00000426548,False,False,False,False
ENSP00000336702,False,False,False,False
ENSP00000362206,False,False,False,False
ENSP00000376553,False,False,False,False
ENSP00000382518,False,False,False,False
ENSP00000390407,False,False,False,False
ENSP00000485129,False,False,False,False
ENSP00000416523,False,False,False,False
ENSP00000225916,False,False,False,False
ENSP00000328547,False,False,False,False
ENSP00000330460,False,False,False,False
ENSP00000398401,False,False,False,False
ENSP00000432651,False,False,False,False
ENSP00000497382,False,False,False,False
ENSP00000327916,False,False,False,False
ENSP00000263208,False,False,False,False
ENSP00000293883,False,False,False,False
ENSP00000345751,False,False,False,False
ENSP00000310565,False,False,False,False
ENSP00000404658,False,False,False,False
ENSP00000319673,False,False,False,False
ENSP00000292879,False,False,False,False
ENSP00000271638,False,False,False,False
ENSP00000323096,False,False,False,False
ENSP00000477310,False,False,False,False
ENSP00000359990,False,False,False,False
ENSP00000297324,False,False,False,False
ENSP00000384434,False,False,False,False
ENSP00000489675,False,False,False,False
ENSP00000299601,False,False,False,False
ENSP00000368927,False,False,False,True
ENSP00000378912,False,False,False,False
ENSP00000386023,False,False,False,False
ENSP00000355261,False,False,False,False
ENSP00000498867,False,False,False,False
ENSP00000292114,False,False,False,False
ENSP00000349305,False,False,False,False
ENSP00000346265,False,False,False,False
ENSP00000240079,False,False,False,False
ENSP00000255977,False,False,False,False
ENSP00000231173,False,False,False,False
ENSP00000319979,False,False,False,False
ENSP00000344299,False,False,False,False
ENSP00000362948,False,False,False,False
ENSP00000338352,False,False,False,False
ENSP00000340975,False,False,False,False
ENSP00000361007,False,False,False,False
ENSP00000307197,False,False,False,False
ENSP00000475384,False,False,False,False
ENSP00000482548,False,False,False,False
ENSP00000440982,False,False,False,False
ENSP00000447852,False,False,False,False
ENSP00000355430,False,False,False,False
ENSP00000256958,False,False,False,False
ENSP00000381293,False,False,False,False
ENSP00000479243,False,False,False,False
ENSP00000483537,False,False,False,False
ENSP00000318066,False,False,False,False
ENSP00000356632,False,False,False,False
ENSP00000311183,False,False,False,False
ENSP00000356329,False,False,False,False
ENSP00000340896,False,False,False,False
ENSP00000322706,False,False,False,False
ENSP00000426613,False,False,False,False
ENSP00000260762,False,False,False,False
ENSP00000328358,False,False,False,False
ENSP00000361892,False,False,False,False
ENSP00000399403,False,False,False,False
ENSP00000295872,False,False,False,False
ENSP00000328236,False,False,False,False
ENSP00000379169,False,False,False,False
ENSP00000383923,False,False,False,False
ENSP00000354733,False,False,False,False
ENSP00000359505,False,False,False,False
ENSP00000384330,False,False,False,False
ENSP00000262965,True,True,True,True
ENSP00000367300,False,False,False,False
ENSP00000384490,False,False,False,False
ENSP00000263278,False,False,False,False
ENSP00000276449,False,False,False,False
ENSP00000386908,False,False,False,False
ENSP00000347464,False,False,False,False
ENSP00000377370,False,False,False,False
ENSP00000405620,False,False,False,False
ENSP00000427329,False,False,False,False
ENSP00000294189,False,False,False,False
ENSP00000362413,False,False,False,False
ENSP00000364976,False,False,False,False
ENSP00000243706,False,False,False,False
ENSP00000348419,False,False,False,False
ENSP00000428220,False,False,False,False
ENSP00000356024,False,False,False,False
ENSP00000469958,False,False,False,False
ENSP00000343479,False,False,False,False
ENSP00000431871,False,False,False,False
ENSP00000417229,False,False,False,False
ENSP00000252050,False,False,False,False
ENSP00000290294,False,False,False,False
ENSP00000436607,False,False,False,False
ENSP00000392879,False,False,False,False
ENSP00000319846,False,False,False,False
ENSP00000340526,False,False,False,False
ENSP00000262031,False,False,False,False
ENSP00000354039,False,False,False,False
ENSP00000385099,False,False,False,False
ENSP00000489648,False,False,False,False
ENSP00000335538,False,False,False,False
ENSP00000355866,False,False,False,False
ENSP00000376955,False,False,False,False
ENSP00000258034,False,False,False,False
ENSP00000264454,False,False,False,False
ENSP00000322191,False,False,False,False
ENSP00000322991,False,False,False,False
ENSP00000383866,False,False,False,False
ENSP00000287996,False,False,False,False
ENSP00000387187,False,False,False,False
