,degree_mean,cancer_density,n_tsg_edges,n_oncogene_edges,n_tsg_oncogene_edges
551,78.7015558698727,0.0041030408180437634,227,174,391
552,78.36209335219236,0.004215233340412147,216,199,369
553,78.48231966053748,0.004078999563250538,204,193,416
554,78.38189533239039,0.0040229033020663454,222,164,338
555,78.32673267326733,0.004046944556859571,200,204,396
556,78.81471004243282,0.004247288346803114,224,208,375
557,78.42432814710043,0.004078999563250538,206,187,383
558,78.54455445544555,0.004119068321239246,207,187,400
559,79.38472418670439,0.004175164582423439,199,179,352
560,78.85007072135785,0.0041471164518313425,187,203,387
561,78.73125884016973,0.004167150830825697,215,194,398
562,78.85148514851485,0.004259308974199727,216,209,376
563,78.62376237623762,0.004151123327630213,194,219,383
564,78.48373408769449,0.004351467117573757,221,217,413
565,78.57567185289957,0.004435611509350045,239,215,446
566,79.04384724186704,0.003978827668278766,185,191,362
567,78.95898161244696,0.00432341898698166,207,225,398
568,78.57142857142857,0.004251295222601985,201,198,377
569,78.8995756718529,0.004343453365976015,218,191,415
570,78.78642149929279,0.004171157706624568,195,194,371
571,78.4073550212164,0.004239274595205372,215,200,407
572,78.36775106082037,0.003850607642714899,170,183,330
573,78.8967468175389,0.004119068321239246,203,197,397
574,78.94766619519095,0.004263315849998598,195,195,360
575,78.21923620933522,0.0040429376810607,179,220,374
576,78.5021216407355,0.004111054569641505,178,203,404
577,78.22630834512023,0.004066978935853925,193,202,375
578,78.73974540311174,0.004335439614378273,230,189,420
579,79.02545968882603,0.004263315849998598,187,200,396
580,78.72135785007072,0.004159137079227955,199,192,401
581,78.46817538896747,0.004175164582423439,197,203,393
582,79.26591230551627,0.004343453365976015,209,200,400
583,78.4908062234795,0.004239274595205372,193,225,436
584,78.44695898161245,0.004131088948635859,212,184,385
585,79.21923620933522,0.004054958308457313,209,183,364
586,78.7977369165488,0.004139102700233601,202,192,414
587,78.9038189533239,0.0043194121111827894,192,224,402
588,78.4964639321075,0.004050951432658442,187,184,359
589,79.28288543140029,0.0043594808691714984,192,208,403
590,78.99009900990099,0.004247288346803114,197,203,406
591,79.41018387553041,0.004283350228992952,208,202,398
592,78.57142857142857,0.004287357104791823,216,196,425
593,79.24328147100424,0.0043194121111827894,224,221,416
594,78.64497878359265,0.004163143955026826,215,193,357
595,78.35502121640735,0.004119068321239246,205,219,382
596,78.62376237623762,0.004119068321239246,221,170,412
597,78.80622347949081,0.004247288346803114,211,192,397
598,78.97454031117397,0.004207219588814405,214,181,390
599,78.58415841584159,0.004299377732188435,180,200,394
600,78.93635077793493,0.004050951432658442,228,188,392
601,79.19519094766619,0.00441557713035569,224,206,401
602,78.09193776520509,0.00385461451851377,177,182,354
603,78.35360678925035,0.004026910177865216,197,181,388
604,78.73974540311174,0.004347460241774886,219,206,425
605,78.37057991513437,0.00436749462076924,215,224,411
606,78.46251768033946,0.004119068321239246,199,186,403
607,78.79207920792079,0.004235267719406501,207,203,394
608,78.53323903818954,0.004183178334021181,193,196,379
609,78.83734087694484,0.004255302098400856,195,196,407
610,78.37057991513437,0.004151123327630213,208,193,395
611,78.31541725601132,0.004046944556859571,198,186,371
612,78.94908062234795,0.004018896426267475,205,181,360
613,78.42715700141443,0.004006875798870863,204,191,355
614,78.88826025459689,0.004171157706624568,226,197,375
615,79.11315417256012,0.004111054569641505,199,195,386
616,77.88401697312588,0.004026910177865216,187,202,365
617,78.52616690240453,0.004347460241774886,203,233,413
618,79.08910891089108,0.004159137079227955,185,194,432
619,78.78783592644979,0.004243281471004243,212,194,417
620,79.35785007072135,0.004423590881953432,214,218,421
621,78.28571428571429,0.004078999563250538,197,201,373
622,78.94059405940594,0.004199205837216664,226,226,398
623,78.75813295615276,0.004311398359585048,219,206,427
624,78.96463932107497,0.00427533647739521,209,226,393
625,79.06223479490806,0.00413509582443473,216,175,396
626,78.5007072135785,0.0042312608436076305,212,191,416
627,78.89250353606789,0.004191192085618922,203,194,393
628,79.19519094766619,0.004151123327630213,186,187,413
629,78.54596888260255,0.004163143955026826,189,204,402
630,78.32673267326733,0.004239274595205372,228,183,371
631,78.68741159830269,0.004371501496568111,208,213,412
632,78.88543140028288,0.00427533647739521,205,199,389
633,78.63790664780764,0.003846600766916028,183,203,361
634,79.12588401697313,0.004331432738579402,197,216,389
635,79.06223479490806,0.004243281471004243,216,207,427
636,78.87835926449787,0.0040148895504686045,237,184,428
637,78.65346534653466,0.004207219588814405,226,190,380
638,78.82178217821782,0.00408701331484828,191,173,377
639,78.9009900990099,0.004107047693842634,205,202,405
640,79.06647807637907,0.004066978935853925,205,208,382
641,78.51485148514851,0.004299377732188435,204,206,428
642,79.32956152758133,0.00427533647739521,198,220,379
643,78.44130127298445,0.004127082072836988,201,184,377
644,78.86280056577087,0.004203212713015535,186,200,390
645,79.01980198019803,0.0043554739933726275,213,192,404
646,78.2050919377652,0.0040589651842561835,196,185,365
647,78.52899575671853,0.0043154052353839185,214,198,441
648,78.9009900990099,0.0042312608436076305,205,205,398
649,78.57991513437058,0.004199205837216664,210,182,408
650,79.14427157001414,0.004163143955026826,177,207,420
651,79.36350777934936,0.004191192085618922,180,214,400
652,79.01555869872702,0.0042713296015963395,199,186,411
653,78.55162659123056,0.004167150830825697,208,191,373
654,79.15841584158416,0.004363487744970369,205,223,423
655,78.55304101838755,0.004255302098400856,201,214,406
656,78.6973125884017,0.004083006439049409,211,204,353
657,78.67043847241867,0.0040429376810607,180,203,382
658,78.6053748231966,0.004046944556859571,200,195,396
659,78.62659123055163,0.0041871852098200515,208,188,395
660,78.45403111739745,0.00432341898698166,206,235,404
661,78.70438472418671,0.00441557713035569,215,181,412
662,77.95190947666195,0.003978827668278766,182,176,368
663,78.31966053748232,0.004427597757752303,225,198,434
664,79.07213578500708,0.0043594808691714984,198,194,397
665,78.96888260254597,0.004351467117573757,210,214,389
666,78.56152758132956,0.0040589651842561835,203,179,398
667,78.60113154172561,0.004074992687451667,203,200,382
668,78.65346534653466,0.004127082072836988,199,187,398
669,78.96181046676097,0.004195198961417793,186,185,395
670,78.57567185289957,0.0041471164518313425,205,206,391
671,78.84865629420085,0.004475680267338754,221,173,419
672,78.78925035360679,0.00432341898698166,200,184,434
673,78.76803394625176,0.004203212713015535,230,169,419
674,78.74964639321075,0.00413509582443473,189,206,379
675,78.77793493635077,0.004151123327630213,185,203,367
676,79.25601131541725,0.004251295222601985,214,181,391
677,79.11881188118812,0.004327425862780531,211,205,408
678,79.18387553041019,0.0043554739933726275,224,177,408
679,78.51626591230551,0.0040429376810607,186,195,386
680,78.998585572843,0.004267322725797469,203,201,421
681,79.22206506364923,0.004331432738579402,209,216,431
682,78.75106082036775,0.00408701331484828,186,195,377
683,78.55869872701555,0.004115061445440375,207,169,418
684,78.70438472418671,0.004343453365976015,227,197,421
685,78.6067892503536,0.0042713296015963395,203,216,407
686,78.5968882602546,0.004171157706624568,199,205,408
687,78.82602545968882,0.0044436252609477865,219,189,409
688,78.81329561527582,0.004279343353194081,208,181,416
689,78.67326732673267,0.004050951432658442,216,184,364
690,79.03536067892503,0.004131088948635859,193,203,392
691,78.19660537482319,0.004095027066446022,184,188,398
692,78.76237623762377,0.004074992687451667,208,196,379
693,79.06364922206507,0.004123075197038117,217,196,386
694,78.7128712871287,0.004387528999763595,227,195,436
695,79.17397454031118,0.004203212713015535,220,197,377
696,78.71428571428571,0.0043594808691714984,218,226,440
697,78.26732673267327,0.003942765786088928,196,206,380
698,78.78642149929279,0.003942765786088928,195,182,373
699,78.87694483734087,0.004171157706624568,222,202,401
700,78.56577086280056,0.004107047693842634,214,193,421
701,78.76661951909476,0.0040629720600550544,178,215,388
702,78.66478076379066,0.0044035565029590775,190,187,405
703,79.03536067892503,0.004311398359585048,215,182,378
704,78.63507779349364,0.004046944556859571,188,183,381
705,78.29137199434228,0.004111054569641505,202,173,383
706,78.57001414427157,0.003954786413485541,190,182,370
707,78.75247524752476,0.003990848295675379,205,182,399
708,78.86138613861387,0.004211226464613276,213,196,392
709,78.95332390381895,0.004251295222601985,246,183,406
710,78.43847241867044,0.004175164582423439,214,196,403
711,78.6053748231966,0.004207219588814405,196,194,388
712,78.52192362093352,0.004431604633551174,208,209,399
713,78.4002828854314,0.004159137079227955,214,193,366
714,78.8019801980198,0.004263315849998598,233,167,395
715,78.81895332390381,0.004279343353194081,207,216,377
716,79.1980198019802,0.004243281471004243,215,227,394
717,78.81753889674681,0.004175164582423439,201,190,416
718,79.5106082036775,0.004083006439049409,202,179,377
719,78.61244695898161,0.004078999563250538,187,194,363
720,78.46958981612447,0.004291363980590694,222,199,411
721,78.67468175388967,0.004046944556859571,183,219,371
722,79.2022630834512,0.004383522123964724,210,226,416
723,78.77793493635077,0.0043594808691714984,242,198,426
724,78.45403111739745,0.00441557713035569,222,200,413
725,78.57567185289957,0.0040629720600550544,193,209,374
726,78.62800565770863,0.00413509582443473,215,169,389
727,78.74257425742574,0.003958793289284412,194,170,357
728,79.11739745403112,0.004379515248165853,232,231,404
729,78.78642149929279,0.004034923929462958,180,179,371
730,78.4922206506365,0.004171157706624568,197,190,391
731,78.8967468175389,0.004070985811652796,195,193,360
732,78.84865629420085,0.004119068321239246,206,183,395
733,79.09052333804809,0.004191192085618922,243,200,386
734,79.06789250353607,0.004579859038109395,219,209,420
735,78.46251768033946,0.00417917145822231,195,193,398
736,78.80480905233381,0.004191192085618922,208,186,392
737,79.28429985855729,0.004159137079227955,200,202,401
738,78.8981612446959,0.004066978935853925,203,184,383
739,79.18811881188118,0.00427533647739521,192,217,407
740,78.42008486562942,0.00417917145822231,219,209,385
741,78.39886845827439,0.004054958308457313,204,168,412
742,78.6987270155587,0.0041030408180437634,198,195,401
743,78.80622347949081,0.004235267719406501,237,200,412
744,78.64497878359265,0.00413509582443473,184,177,387
745,78.91654879773692,0.004034923929462958,203,200,368
746,78.83592644978783,0.004327425862780531,217,203,401
747,78.86280056577087,0.0041471164518313425,201,168,386
748,78.68316831683168,0.004143109576032472,202,189,376
749,78.71004243281472,0.004251295222601985,198,202,394
750,79.19519094766619,0.004431604633551174,212,239,423
751,78.94342291371994,0.0042713296015963395,208,198,396
752,78.93493635077793,0.004335439614378273,211,216,428
753,78.6916548797737,0.004311398359585048,218,171,411
754,78.70579915134371,0.004247288346803114,219,200,394
755,78.74398868458275,0.004303384607987306,208,214,401
756,79.14427157001414,0.004587872789707137,235,208,425
757,79.06223479490806,0.004347460241774886,221,214,402
758,78.65487977369166,0.004046944556859571,199,214,378
759,78.63083451202263,0.004107047693842634,190,172,371
760,78.08628005657708,0.004123075197038117,196,181,384
761,78.91371994342292,0.003978827668278766,176,201,386
762,77.75388967468176,0.004030917053664087,191,187,366
763,79.53606789250354,0.004175164582423439,205,200,376
764,78.73125884016973,0.0040589651842561835,189,193,373
765,78.62517680339462,0.00422725396780876,216,204,422
766,78.69024045261669,0.0043554739933726275,219,184,433
767,78.96181046676097,0.004455645888344399,213,211,401
768,78.68175388967468,0.004203212713015535,213,207,400
769,78.27439886845828,0.004423590881953432,204,199,423
770,79.25459688826025,0.004203212713015535,215,186,407
771,78.95756718528996,0.004395542751361336,197,216,421
772,79.16973125884017,0.004399549627160207,230,198,404
773,79.08910891089108,0.0041871852098200515,196,176,381
774,78.23196605374824,0.0043594808691714984,222,209,401
775,79.01414427157002,0.004331432738579402,210,198,411
776,78.44554455445545,0.004006875798870863,187,214,403
777,78.47666195190948,0.004407563378757948,204,228,403
778,78.96605374823197,0.004030917053664087,186,189,373
779,79.11739745403112,0.004255302098400856,188,214,426
780,79.15841584158416,0.004267322725797469,214,222,419
781,78.82743988684582,0.004095027066446022,184,190,405
782,79.29278642149929,0.004427597757752303,223,192,394
783,78.31683168316832,0.004199205837216664,183,206,429
784,78.58981612446959,0.004283350228992952,213,175,422
785,78.58132956152758,0.004235267719406501,215,193,371
786,78.6958981612447,0.004183178334021181,182,227,395
787,78.4059405940594,0.00427533647739521,190,202,390
788,78.76096181046677,0.0044035565029590775,209,215,404
789,78.54172560113155,0.004235267719406501,193,206,399
790,78.83168316831683,0.004291363980590694,235,201,408
791,78.64922206506365,0.004219240216211018,182,205,402
792,78.57708628005658,0.004303384607987306,238,203,439
793,78.74115983026874,0.004311398359585048,242,198,391
794,78.91089108910892,0.004054958308457313,200,195,401
795,78.57425742574257,0.004279343353194081,219,202,412
796,79.03677510608203,0.004331432738579402,216,192,405
797,78.42291371994342,0.0041871852098200515,206,221,381
798,78.82036775106081,0.004078999563250538,204,196,372
799,78.42149929278642,0.004175164582423439,214,192,401
800,79.05799151343706,0.004111054569641505,213,172,367
801,78.42857142857143,0.0042713296015963395,211,190,401
802,78.95473833097596,0.004255302098400856,190,189,395
803,78.32531824611033,0.004026910177865216,178,195,349
804,79.004243281471,0.004395542751361336,200,219,391
805,79.02828854314002,0.004267322725797469,232,196,385
806,78.13861386138613,0.0040589651842561835,206,192,388
807,78.74257425742574,0.004159137079227955,210,200,422
808,78.79207920792079,0.004151123327630213,194,197,413
809,78.995756718529,0.004070985811652796,207,193,400
810,78.64356435643565,0.0041030408180437634,191,197,356
811,78.95756718528996,0.004267322725797469,213,196,412
812,78.55728429985855,0.004163143955026826,207,198,401
813,79.2036775106082,0.004491707770534236,233,221,441
814,78.81895332390381,0.0038065320089273194,164,188,352
815,78.91796322489392,0.0042713296015963395,212,182,407
816,78.65629420084866,0.0041471164518313425,219,203,397
817,78.56435643564356,0.004151123327630213,206,220,421
818,78.62376237623762,0.004455645888344399,225,203,434
819,79.06789250353607,0.00413509582443473,181,186,379
820,78.99434229137199,0.004307391483786177,215,207,393
821,78.99292786421499,0.004255302098400856,215,229,398
822,79.26591230551627,0.004327425862780531,223,198,411
823,78.71570014144271,0.0041871852098200515,175,205,384
824,78.70297029702971,0.004074992687451667,205,182,395
825,78.22347949080623,0.004115061445440375,199,190,355
826,78.34936350777934,0.004299377732188435,234,187,413
827,78.71570014144271,0.004195198961417793,198,202,409
828,78.75247524752476,0.004299377732188435,212,214,410
829,78.91371994342292,0.003970813916681025,185,197,385
830,78.81753889674681,0.0042713296015963395,241,192,410
831,78.76379066478076,0.004371501496568111,227,217,410
832,78.91796322489392,0.004151123327630213,181,209,357
833,78.87128712871286,0.004299377732188435,223,202,391
834,79.22347949080623,0.00422725396780876,201,197,381
835,79.29420084865629,0.004191192085618922,197,192,401
836,78.67185289957567,0.003954786413485541,199,189,337
837,78.56011315417256,0.004255302098400856,198,213,402
838,78.6958981612447,0.004267322725797469,223,218,405
839,78.26308345120226,0.004259308974199727,206,182,394
840,78.91513437057992,0.004387528999763595,194,239,397
841,78.88260254596888,0.004139102700233601,194,194,394
842,78.43847241867044,0.0044035565029590775,203,250,411
843,78.7001414427157,0.004263315849998598,212,203,402
844,78.4059405940594,0.00417917145822231,203,207,395
845,78.57850070721358,0.003930745158692316,198,174,349
846,78.4936350777935,0.004127082072836988,191,190,384
847,78.62517680339462,0.004207219588814405,199,207,387
848,78.6082036775106,0.004123075197038117,209,183,383
849,79.1032531824611,0.004451639012545528,187,216,404
850,78.57850070721358,0.0040589651842561835,199,197,388
851,78.54031117397454,0.0040429376810607,206,199,365
852,78.27722772277228,0.004279343353194081,243,199,395
853,78.62093352192362,0.0041871852098200515,211,191,408
854,79.09476661951909,0.004155130203429084,192,198,382
855,78.22065063649222,0.004251295222601985,211,212,394
856,78.41584158415841,0.004115061445440375,198,199,385
857,78.54314002828855,0.004255302098400856,211,191,400
858,78.78642149929279,0.004347460241774886,209,185,404
859,78.42857142857143,0.003982834544077637,216,204,379
860,78.37623762376238,0.004327425862780531,218,194,442
861,78.07637906647808,0.004287357104791823,192,209,406
862,78.53465346534654,0.004123075197038117,230,196,390
863,79.03394625176803,0.004207219588814405,200,184,413
864,78.97595473833097,0.004215233340412147,226,213,376
865,78.06930693069307,0.004107047693842634,228,219,382
866,78.83734087694484,0.004351467117573757,219,211,397
867,78.52333804809052,0.004107047693842634,202,201,418
868,79.02121640735503,0.00427533647739521,199,208,377
869,78.39745403111739,0.00417917145822231,205,196,404
870,78.98585572842998,0.004074992687451667,188,194,366
871,78.3012729844413,0.00427533647739521,215,197,379
872,78.71004243281472,0.004195198961417793,192,215,380
873,78.73125884016973,0.004167150830825697,229,197,363
874,78.25459688826025,0.004215233340412147,192,219,389
875,78.41301272984441,0.004203212713015535,214,198,391
876,78.52333804809052,0.004050951432658442,177,194,381
877,78.87128712871286,0.004259308974199727,197,208,387
878,79.04243281471004,0.004235267719406501,215,189,399
879,78.66478076379066,0.004239274595205372,199,193,372
880,78.84158415841584,0.00427533647739521,207,184,387
881,78.65346534653466,0.004167150830825697,207,191,393
882,78.36916548797737,0.003982834544077637,194,185,389
883,78.27015558698727,0.004363487744970369,234,206,407
884,78.31258840169731,0.0041030408180437634,212,196,371
885,78.93776520509194,0.004351467117573757,197,185,426
886,78.25035360678925,0.004291363980590694,220,186,386
887,78.2008486562942,0.004026910177865216,204,176,387
888,79.002828854314,0.00417917145822231,213,186,412
889,78.63507779349364,0.004207219588814405,220,180,384
890,79.18104667609619,0.00432341898698166,218,203,424
891,78.88118811881188,0.004395542751361336,236,213,419
892,78.57567185289957,0.00395077953768667,184,183,356
893,78.95898161244696,0.0041471164518313425,205,185,387
894,79.00565770862801,0.0044035565029590775,209,227,411
895,78.98444130127298,0.003910710779697962,221,175,347
896,78.65346534653466,0.004030917053664087,192,212,366
897,78.2998585572843,0.0043154052353839185,201,195,418
898,78.71570014144271,0.004203212713015535,223,222,420
899,78.57425742574257,0.004283350228992952,211,180,389
900,78.09335219236209,0.004115061445440375,196,207,392
901,78.83592644978783,0.004395542751361336,211,216,406
902,78.5912305516266,0.004095027066446022,218,180,364
903,78.998585572843,0.004247288346803114,204,206,404
904,78.62376237623762,0.004119068321239246,218,199,414
905,78.71711456859971,0.004243281471004243,203,188,406
906,78.91513437057992,0.004475680267338754,214,224,436
907,78.46958981612447,0.004143109576032472,210,169,386
908,78.75247524752476,0.004219240216211018,211,169,380
909,79.02121640735503,0.004259308974199727,207,183,393
910,78.76803394625176,0.004207219588814405,207,189,402
911,79.002828854314,0.004247288346803114,231,199,404
912,78.76803394625176,0.004159137079227955,224,202,416
913,78.57850070721358,0.0040429376810607,209,165,389
914,78.58840169731259,0.004115061445440375,204,191,384
915,79.30975954738331,0.004539790280120687,220,208,396
916,78.88118811881188,0.0044035565029590775,213,208,383
917,79.12446958981613,0.004239274595205372,204,208,382
918,79.34229137199434,0.004303384607987306,234,205,423
919,79.03394625176803,0.003946772661887799,191,205,359
920,78.58698727015559,0.004223247092009889,199,198,372
921,78.998585572843,0.0040990339422448925,208,185,379
922,78.77227722772277,0.004139102700233601,212,204,403
923,78.97029702970298,0.004018896426267475,202,204,390
924,78.62517680339462,0.004167150830825697,211,204,390
925,79.02545968882603,0.004095027066446022,188,180,380
926,78.17256011315418,0.004038930805261829,195,198,382
927,79.4908062234795,0.004243281471004243,223,203,377
928,78.46534653465346,0.0040429376810607,187,191,365
929,79.1060820367751,0.004183178334021181,193,203,429
930,78.93493635077793,0.004107047693842634,208,195,400
931,79.04526166902404,0.004395542751361336,221,199,417
932,79.2050919377652,0.004239274595205372,230,200,395
933,78.57001414427157,0.004419584006154561,211,220,397
934,78.78076379066478,0.0043594808691714984,214,210,409
935,78.4978783592645,0.004095027066446022,214,193,392
936,78.44413012729845,0.004175164582423439,214,199,383
937,79.07779349363508,0.004239274595205372,211,195,387
938,78.94200848656294,0.0040990339422448925,196,188,423
939,78.12729844413013,0.0040429376810607,193,220,388
940,78.48090523338048,0.0042312608436076305,211,201,410
941,78.37199434229137,0.004175164582423439,203,208,389
942,79.15134370579915,0.004395542751361336,216,215,409
943,78.39603960396039,0.004115061445440375,200,187,400
944,79.33239038189534,0.004123075197038117,205,203,384
945,78.92644978783592,0.0040990339422448925,197,184,370
946,78.90664780763791,0.00408701331484828,196,185,396
947,78.58415841584159,0.004223247092009889,210,199,401
948,78.77934936350778,0.004467666515741012,201,228,407
949,79.27864214992928,0.0043154052353839185,223,193,409
950,79.16124469589816,0.004195198961417793,201,209,380
951,78.35926449787836,0.004155130203429084,225,190,400
952,79.1994342291372,0.004139102700233601,197,206,403
953,78.46817538896747,0.004078999563250538,178,218,411
954,78.07496463932108,0.004247288346803114,211,178,423
955,78.96181046676097,0.004167150830825697,196,211,402
956,79.05799151343706,0.004247288346803114,190,207,401
957,78.37057991513437,0.004307391483786177,204,207,383
958,78.91513437057992,0.004123075197038117,214,199,416
959,79.83592644978783,0.004155130203429084,177,203,400
960,78.90947666195191,0.004095027066446022,198,171,381
961,78.7977369165488,0.004119068321239246,187,220,390
962,78.55162659123056,0.004215233340412147,177,222,393
963,78.17821782178218,0.0040229033020663454,198,211,351
964,78.48797736916549,0.0038906764007036075,174,180,363
965,78.41018387553041,0.004083006439049409,207,193,379
966,78.1994342291372,0.004127082072836988,194,197,392
967,78.82036775106081,0.003998862047273121,203,187,370
968,78.97454031117397,0.004251295222601985,222,226,403
969,78.74398868458275,0.004167150830825697,209,187,380
970,77.7963224893918,0.004050951432658442,200,177,377
971,78.85431400282886,0.0041871852098200515,214,190,404
972,78.84724186704385,0.004143109576032472,205,191,395
973,78.41584158415841,0.004002868923071992,192,199,389
974,79.00565770862801,0.004287357104791823,202,211,390
975,78.41867043847242,0.004143109576032472,182,223,404
976,77.97454031117397,0.004070985811652796,216,183,365
977,79.34794908062234,0.004235267719406501,217,193,409
978,78.83309759547383,0.004423590881953432,212,223,442
979,78.46676096181046,0.00422725396780876,217,206,382
980,78.93635077793493,0.004070985811652796,191,200,368
981,78.60254596888261,0.004131088948635859,189,214,386
982,78.41584158415841,0.0041471164518313425,181,174,381
983,78.19519094766619,0.004259308974199727,214,226,403
984,78.65063649222066,0.00427533647739521,182,201,422
985,78.57567185289957,0.004171157706624568,212,202,377
986,78.44271570014145,0.004119068321239246,213,214,381
987,78.34794908062234,0.004018896426267475,193,201,352
988,78.18528995756718,0.004251295222601985,205,224,413
989,79.05091937765205,0.004363487744970369,199,202,425
990,78.20792079207921,0.004215233340412147,207,190,402
991,78.54738330975955,0.004311398359585048,217,213,405
992,79.42008486562942,0.0041030408180437634,220,207,377
993,78.67185289957567,0.004279343353194081,223,211,402
994,78.19094766619519,0.00395077953768667,178,190,381
995,78.72277227722772,0.004391535875562465,207,210,393
996,78.23620933521924,0.004215233340412147,199,195,377
997,78.74540311173975,0.004107047693842634,205,195,377
998,78.71994342291372,0.004163143955026826,194,198,405
999,78.85572842998586,0.004243281471004243,200,219,392
